benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481.sol,ERC20 Access Control,None,0x1c98eea5fe5e15d77feeabc0dfcfad32314fd481.sol:60:None-60:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unhandled-Exceptions/buggy_34.sol,ERC20 Access Control,None,buggy_34.sol:413:None-413:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Overflow-Underflow/buggy_34.sol,ERC20 Access Control,None,buggy_34.sol:539:None-539:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13493.sol,ERC20 Access Control,None,2018-13493.sol:187:None-187:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x528732d7ff76a31bd419f1d57d549d7643c02db2_3.sol,ERC20 Access Control,None,0x528732d7ff76a31bd419f1d57d549d7643c02db2_3.sol:333:None-333:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13776.sol,ERC20 Access Control,None,2018-13776.sol:173:None-173:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13530.sol,ERC20 Access Control,None,2018-13530.sol:29:None-29:None,
benchmarks/smartbench-dataset/solidity/solidifi++/Unchecked-Send/buggy_34.sol,ERC20 Access Control,None,buggy_34.sol:339:None-339:None,
,,,,{'num_detected_in_annot': {'Integer Underflow': 2}, 'num_detected_not_in_annot': {'Unchecked Send Ether': 1, 'Integer Overflow': 15, 'Lack of Zero-Address Validation': 4, 'ERC20 Leak': 1, 'ERC20 Access Control': 1}}
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x3f30a9ac5f4d9cccfe0331948f5a8f5df1ba3856_1.sol,ERC20 Access Control,None,0x3f30a9ac5f4d9cccfe0331948f5a8f5df1ba3856_1.sol:216:None-216:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xcd8f866ae90cef4c046101a1bc032cebecfaaa42_3.sol,ERC20 Access Control,None,0xcd8f866ae90cef4c046101a1bc032cebecfaaa42_3.sol:320:None-320:None,
,,,,{'num_detected_in_annot': {'Integer Overflow': 1}, 'num_detected_not_in_annot': {'Integer Overflow': 6, 'Lack of Zero-Address Validation': 7, 'Reentrancy (REENTRANCY_READONLY)': 1, 'Arbitrary External Call': 2, 'Unchecked Send Ether': 1, 'Integer Underflow': 1, 'ERC20 Access Control': 1}}
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol,ERC20 Access Control,None,0xa7ca36f7273d4d38fc2aec5a454c497f86728a7a.sol:60:None-60:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-14006.sol,ERC20 Access Control,None,2018-14006.sol:222:None-222:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13208.sol,ERC20 Access Control,None,2018-13208.sol:136:None-136:None,
,,,,{'num_detected_in_annot': {'Integer Overflow': 1}, 'num_detected_not_in_annot': {'Integer Overflow': 4, 'Lack of Zero-Address Validation': 6, 'Reentrancy (REENTRANCY_READONLY)': 1, 'Integer Underflow': 2, 'Arbitrary External Call': 1, 'ERC20 Access Control': 1, 'Access Control': 1}}
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13494.sol,ERC20 Access Control,None,2018-13494.sol:95:None-95:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xcd8f866ae90cef4c046101a1bc032cebecfaaa42_1.sol,ERC20 Access Control,None,0xcd8f866ae90cef4c046101a1bc032cebecfaaa42_1.sol:320:None-320:None,
,,,,{'num_detected_in_annot': {'Unsafe Selfdestruct': 1}, 'num_not_detected_in_annot': {'LEAKING_ETHER': 1}, 'num_detected_not_in_annot': {'Access Control': 1, 'Lack of Zero-Address Validation': 6, 'Integer Overflow': 3, 'Reentrancy (REENTRANCY_READONLY)': 1, 'Unhandled Exception': 1, 'Arbitrary External Call': 1, 'ERC20 Access Control': 1, 'ERC20 Leak': 1, 'Unchecked Send Ether': 1, 'Integer Underflow': 1}}
,,,,{'num_detected_in_annot': {'Unchecked Send Ether': 1, 'Unsafe Selfdestruct': 1}, 'num_detected_not_in_annot': {'ERC20 Access Control': 1, 'ERC20 Leak': 2, 'Unchecked Send Ether': 1, 'Assertion Failure': 1, 'Access Control': 1, 'Arbitrary External Call': 1}}
,,,,{'num_detected_in_annot': {'Integer Overflow': 1}, 'num_detected_not_in_annot': {'Integer Underflow': 1, 'Lack of Zero-Address Validation': 7, 'Integer Overflow': 3, 'Reentrancy (REENTRANCY_READONLY)': 1, 'Arbitrary External Call': 1, 'ERC20 Access Control': 1, 'ERC20 Leak': 1}}
,,,,{'num_detected_in_annot': {'Integer Overflow': 1}, 'num_detected_not_in_annot': {'ERC20 Access Control': 1, 'Lack of Zero-Address Validation': 4, 'Integer Overflow': 1}}
,,,,{'num_not_detected_in_annot': {'LEAKING_ETHER': 1}, 'num_detected_not_in_annot': {'Integer Overflow': 5, 'Lack of Zero-Address Validation': 7, 'Access Control': 1, 'Reentrancy (REENTRANCY_READONLY)': 1, 'ERC20 Access Control': 1, 'Arbitrary External Call': 2, 'Integer Underflow': 1}}
benchmarks/smartbench-dataset/solidity/solidifi++/Timestamp-Dependency/buggy_34.sol,ERC20 Access Control,None,buggy_34.sol:487:None-487:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13739.sol,ERC20 Access Control,None,2018-13739.sol:169:None-169:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13644.sol,ERC20 Access Control,None,2018-13644.sol:134:None-134:None,
,,,,{'num_detected_in_annot': {'Unchecked Send Ether': 1, 'Unsafe Selfdestruct': 1}, 'num_detected_not_in_annot': {'Assertion Failure': 2, 'Lack of Zero-Address Validation': 16, 'Arbitrary External Call': 6, 'ERC20 Access Control': 2, 'ERC20 Leak': 1, 'Unchecked Send Ether': 1, 'Reentrancy (REENTRANCY_READONLY)': 2, 'Access Control': 1}}
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x287fda15f8f002e5df9f536f10bbfc0816960f36_1.sol,ERC20 Access Control,None,0x287fda15f8f002e5df9f536f10bbfc0816960f36_1.sol:99:None-99:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol,ERC20 Access Control,None,0x9f4fd6c336388f2ab7dc7bbe4740ae7b88b880d7.sol:121:None-121:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x0f7524d64ceb92dae1d1a56b20b6d520134795d4.sol,ERC20 Access Control,None,0x0f7524d64ceb92dae1d1a56b20b6d520134795d4.sol:60:None-60:None,
,,,,{'num_detected_in_annot': {'Integer Overflow': 1}, 'num_detected_not_in_annot': {'Integer Overflow': 2, 'Lack of Zero-Address Validation': 6, 'Reentrancy (REENTRANCY_READONLY)': 1, 'Arbitrary External Call': 1, 'Integer Underflow': 1, 'ERC20 Access Control': 1}}
benchmarks/smartbench-dataset/solidity/solidifi++/Unchecked-Send/buggy_34.sol,ERC20 Access Control,None,buggy_34.sol:391:None-391:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x11eba93a0a852fd34002f5411e1663cf864edb8b_1.sol,ERC20 Access Control,None,0x11eba93a0a852fd34002f5411e1663cf864edb8b_1.sol:224:None-224:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13162.sol,ERC20 Access Control,None,2018-13162.sol:169:None-169:None,
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0xf3dce610acbfbcbb4efc12c4c2e3be063128baad.sol,ERC20 Access Control,None,0xf3dce610acbfbcbb4efc12c4c2e3be063128baad.sol:60:None-60:None,
,,,,{'num_detected_in_annot': {'Integer Overflow': 1}, 'num_detected_not_in_annot': {'Lack of Zero-Address Validation': 6, 'Reentrancy (REENTRANCY_READONLY)': 1, 'Integer Overflow': 3, 'Arbitrary External Call': 1, 'Integer Underflow': 1, 'Unchecked Send Ether': 1, 'ERC20 Access Control': 1}}
benchmarks/smartbench-dataset/solidity/verismart++/leaking_suicidal/0x0f7524d64ceb92dae1d1a56b20b6d520134795d4.sol,ERC20 Access Control,None,0x0f7524d64ceb92dae1d1a56b20b6d520134795d4.sol:120:None-120:None,
benchmarks/smartbench-dataset/solidity/verismart++/cve/2018-13777.sol,ERC20 Access Control,None,2018-13777.sol:160:None-160:None,
,,,,{'num_detected_in_annot': {'Integer Overflow': 1}, 'num_detected_not_in_annot': {'Lack of Zero-Address Validation': 6, 'Reentrancy (REENTRANCY_READONLY)': 1, 'Integer Overflow': 1, 'Arbitrary External Call': 1, 'Integer Underflow': 1, 'ERC20 Access Control': 2}}
